Omschrijving	Art.groep	Artikelsymbool	Gemiddeldekostprijs	Alternatiefnummer	Voorraadbijhouden	VbEnh	VkEnh	AkEnh	PrsEnh	Verkoopprijs	PercVk	Basisaankoopwaarde	Categorie	Basisgewicht	VrdEnh	UniekVolgnummer	MagazijnIN	MagazijnlocatieIN	MagazijnUIT	MagazijnlocatieUIT	Soortelijkgewicht	Datum vanaanpassing	Uur vanaanpassing	Aangepastdoor	Lotnr.leverancier	BOM	EAN13-code	Externe Omschrijving	Werknemer	Vervaldatum	Vervaldatumherziening	Aankoop-code	Soortartikel	Linkdocumentcenter	Laatste bestelprijs	Gevaarlijk en/of veiligheidsvoorschriften	Allergeen	Type artikel	Laatste ontvangstprijs	Netto gewicht	Standaardop voorraad	Budgetprijs	Afdeling	Verkoop-code	Halal	Bestemming	
Samenstelling voor Deltro : HF-020323-LIC	HF	020323_00DEL	11,7345	="0000000080996"	1	ST	ST	ST	ST	0,0000	0,00	0,0000		0,00	ST	0000009653	HMAG	GEEN	HMAG	GEEN	0,00	28/08/2018	16,17	msoft		1	="0000000080996"	?		31/12/2099	31/12/2099	Bestelbaar	Halffabrikaat	1	0,00	0	0	Standaardartikel	0,00	0,00	0	0,00		Verkoopbaar aan klan	Niet HALAL		
Rolwagen SAR (pltw)	HF	020337A00KOL	1122,8580	="0000000232104"	1	ST	ST	ST	ST	3062,0000	0,00	0,0000		0,00	ST	0000023621	HMAG	GEEN	HMAG	GEEN	0,00	27/01/2020	10,01	mro		1	="0000000232104"	?		31/12/2099	31/12/2099	Bestelbaar	Halffabrikaat	0	0,00	0	0	Standaardartikel	0,00	0,00	0	0,00		Verkoopbaar aan klan	Niet HALAL		
Glijwagen SAR (pltw)	HF	020338A00KOL	664,7232	="0000000232081"	1	ST	ST	ST	ST	1541,0000	0,00	0,0000		0,00	ST	0000023619	HMAG	MR1K7	HMAG	MR1K7	0,00	27/01/2020	10,01	mro		1	="0000000232081"	?		31/12/2099	31/12/2099	Bestelbaar	Halffabrikaat	0	0,00	0	0	Standaardartikel	0,00	0,00	0	0,00		Verkoopbaar aan klan	Niet HALAL		
Bedieningspaneel LM10 2000	HF	020355_00OPT	518,8742	3PAN010310000	1	ST	ST	ST	ST	0,0000	0,00	540,0230		0,00	ST	0000007407	HMAG	MR3K4	HMAG	MR3K4	0,00	27/01/2020	10,01	mro		1	="0000000062725"	?		31/12/2099	31/12/2099	Bestelbaar	Halffabrikaat	1	0,00	0	0	Standaardartikel	0,00	0,00	0	0,00		Verkoopbaar aan klan	Niet HALAL		
MS potmeter inspektie (1050)	HF	020356A00KOL	186,3071	="0000000141710"	1	ST	ST	ST	ST	685,0000	0,00	0,0000		0,00	ST	0000015040	HMAG	MR1K8	HMAG	MR1K8	0,00	27/01/2020	10,02	mro		1	="0000000141710"	?		31/12/2099	31/12/2099	Bestelbaar	Halffabrikaat	1	0,00	0	0	Standaardartikel	0,00	0,00	0	0,00		Verkoopbaar aan klan	Niet HALAL		
Pedaal assy SAR	HF	020361_00KOL	45,6073	3SARK05020300	1	ST	ST	ST	ST	189,0000	0,00	29,3700		0,00	ST	0000006790	HMAG	MR1K7	HMAG	MR1K7	0,00	27/01/2020	10,00	mro		1	="0000000059879"	?		31/12/2099	31/12/2099	Bestelbaar	Halffabrikaat	1	0,00	0	0	Standaardartikel	0,00	0,00	0	0,00		Verkoopbaar aan klan	Niet HALAL		
Spiegelhouder assy SAR	HF	020362_00KOL	136,7085	3SARK05060100	1	ST	ST	ST	ST	426,0000	0,00	53,1770		0,00	ST	0000006802	HMAG	MR1K8	HMAG	MR1K8	0,00	27/01/2020	10,01	mro		1	="0000000059992"	?		31/12/2099	31/12/2099	Bestelbaar	Halffabrikaat	1	0,00	0	0	Standaardartikel	0,00	0,00	0	0,00		Verkoopbaar aan klan	Niet HALAL		
Hendel assy SAR	HF	020363_00KOL	25,4932	3SARK05060200	1	ST	ST	ST	ST	87,0000	0,00	20,3520		0,00	ST	0000006803	HMAG	MR1K8	HMAG	MR1K8	0,00	27/01/2020	10,01	mro		1	="0000000060004"	?		31/12/2099	31/12/2099	Bestelbaar	Halffabrikaat	1	0,00	0	0	Standaardartikel	0,00	0,00	0	0,00		Verkoopbaar aan klan	Niet HALAL		
Hendel assy SAR - RECUP	HF	020363_00REC	0,0000	="0000000458047"	1	ST	ST	ST	ST	40,0000	0,00	0,0000		0,00	ST	0000047890	HMAG	GEEN	HMAG	GEEN	0,00	21/01/2020	16,30	Marnix		0	="0000000458047"	?		31/12/2099	31/12/2099	Bestelbaar	Halffabrikaat	0	0,00	0	0	Standaardartikel	0,00	0,00	0	0,00		Verkoopbaar aan klan	Niet HALAL		
Vizierstatief unit VW	HF	020365_00CAL	96,0708	3CALV20100000	1	ST	ST	ST	ST	0,0000	0,00	97,0500		0,00	ST	0000005016	HMAG	GEEN	HMAG	GEEN	0,00	29/10/2018	12,23	kvs		1	="0000000042215"	?		31/12/2099	31/12/2099	Bestelbaar	Halffabrikaat	1	0,00	0	0	Standaardartikel	0,00	0,00	0	0,00		Verkoopbaar aan klan	Niet HALAL		
Targetstatief unit VW	HF	020366_00CAL	96,0708	3CALV20200000	1	ST	ST	ST	ST	0,0000	0,00	0,0000		0,00	ST	0000005017	HMAG	GEEN	HMAG	GEEN	0,00	29/10/2018	12,23	kvs		1	="0000000042222"	?		31/12/2099	31/12/2099	Bestelbaar	Halffabrikaat	1	0,00	0	0	Standaardartikel	0,00	0,00	0	0,00		Verkoopbaar aan klan	Niet HALAL		
Bedieningspaneel LM6	HF	020367_00OPT	66,2258	3LUMB05011100	1	ST	ST	ST	ST	143,0000	0,00	26,0250		0,00	ST	0000008139	HMAG	MR3K4	HMAG	MR3K4	0,00	27/01/2020	09,57	mro		1	="0000000061711"	?		31/12/2099	31/12/2099	Bestelbaar	Halffabrikaat	1	0,00	0	0	Standaardartikel	0,00	0,00	0	0,00		Verkoopbaar aan klan	Niet HALAL		
Lensfront LM6	HF	020370A00OPT	75,2093	="0000000449205"	1	ST	ST	ST	ST	177,0000	0,00	39,2980		0,00	ST	0000046719	HMAG	GEEN	HMAG	GEEN	0,00	05/09/2019	10,12	ban		1	="0000000449205"	?		31/12/2099	31/12/2099	Bestelbaar	Halffabrikaat	0	0,00	0	0	Standaardartikel	0,00	0,00	0	0,00		Verkoopbaar aan klan	Niet HALAL		
Lensfront LM6 STOCK=0 REVISIE MAKEN OPT.BLOKKEN	HF	020370_00OPT	57,4408	3LUMB06020000	1	ST	ST	ST	ST	177,0000	0,00	39,2980		0,00	ST	0000006117	HMAG	GEEN	HMAG	GEEN	0,00	05/02/2020	11,00	EMA		1	="0000000053044"	?		31/12/2099	31/12/2099	Bestelbaar	Halffabrikaat	1	0,00	0	0	Standaardartikel	0,00	0,00	0	0,00		Verkoopbaar aan klan	Niet HALAL		
Lasermodule vast calgrid	HF	020388_00CAL	261,9264	3CAL02F300000	1	ST	ST	ST	ST	0,0000	0,00	441,5900		0,00	ST	0000004942	HMAG	GEEN	HMAG	GEEN	0,00	29/10/2018	12,25	kvs		1	="0000000041461"	?		31/12/2099	31/12/2099	Bestelbaar	Halffabrikaat	1	0,00	0	0	Standaardartikel	0,00	0,00	0	0,00		Verkoopbaar aan klan	Niet HALAL		
Lasermodule beweegbaar calgrid	HF	020389_00CAL	363,4951	3CAL02F500000	1	ST	ST	ST	ST	0,0000	0,00	539,5920		0,00	ST	0000004944	HMAG	GEEN	HMAG	GEEN	0,00	29/10/2018	12,25	kvs		1	="0000000041485"	?		31/12/2099	31/12/2099	Bestelbaar	Halffabrikaat	1	0,00	0	0	Standaardartikel	0,00	0,00	0	0,00		Verkoopbaar aan klan	Niet HALAL		
Verlengingsmodule 330mm calgrid	HF	020390_00CAL	110,0444	3CAL02F600000	1	ST	ST	ST	ST	0,0000	0,00	109,1480		0,00	ST	0000004945	HMAG	GEEN	HMAG	GEEN	0,00	29/10/2018	12,25	kvs		1	="0000000041492"	?		31/12/2099	31/12/2099	Bestelbaar	Halffabrikaat	1	0,00	0	0	Standaardartikel	0,00	0,00	0	0,00		Verkoopbaar aan klan	Niet HALAL		
Behuizing regelbare calgrid	HF	020403A00CAL	1017,4942	="0000000064859"	1	ST	ST	ST	ST	0,0000	0,00	0,0000		0,00	ST	0000007345	HMAG	GEEN	HMAG	GEEN	0,00	08/11/2018	11,40	mro		1	="0000000064859"	?		31/12/2099	31/12/2099	Bestelbaar	Halffabrikaat	1	0,00	0	0	Standaardartikel	0,00	0,00	0	0,00		Verkoopbaar aan klan	Niet HALAL		
Behuizingmodule calgrid	HF	020403_00CAL	862,2453	3CAL02F100000	1	ST	ST	ST	ST	0,0000	0,00	761,2770		0,00	ST	0000004938	HMAG	GEEN	HMAG	GEEN	0,00	08/11/2018	11,40	mro		1	="0000000041423"	?		31/12/2099	31/12/2099	Bestelbaar	Halffabrikaat	1	0,00	0	0	Standaardartikel	0,00	0,00	0	0,00		Verkoopbaar aan klan	Niet HALAL		
Deurmodule calgrid	HF	020404_00CAL	285,8380	3CAL02F100100	1	ST	ST	ST	ST	0,0000	0,00	246,3320		0,00	ST	0000004939	HMAG	GEEN	HMAG	GEEN	0,00	08/11/2018	11,40	mro		1	="0000000041430"	?		31/12/2099	31/12/2099	Bestelbaar	Halffabrikaat	1	0,00	0	0	Standaardartikel	0,00	0,00	0	0,00		Verkoopbaar aan klan	Niet HALAL		
Tafel regelbare calgrid	HF	020405A00CAL	888,1993	="0000000064866"	1	ST	ST	ST	ST	0,0000	0,00	0,0000		0,00	ST	0000007346	HMAG	GEEN	HMAG	GEEN	0,00	08/11/2018	11,40	mro		1	="0000000064866"	?		31/12/2099	31/12/2099	Bestelbaar	Halffabrikaat	1	0,00	0	0	Standaardartikel	0,00	0,00	0	0,00		Verkoopbaar aan klan	Niet HALAL		
Tafelmodule calgrid	HF	020405_00CAL	831,8561	3CAL02F200000	1	ST	ST	ST	ST	0,0000	0,00	802,5100		0,00	ST	0000004940	HMAG	GEEN	HMAG	GEEN	0,00	08/11/2018	11,40	mro		1	="0000000041447"	?		31/12/2099	31/12/2099	Bestelbaar	Halffabrikaat	1	0,00	0	0	Standaardartikel	0,00	0,00	0	0,00		Verkoopbaar aan klan	Niet HALAL		
Kogeldrukstift calgrid	HF	020417_00CAL	10,2800	3CAL02F200100	1	ST	ST	ST	ST	0,0000	0,00	8,1800		0,00	ST	0000004941	HMAG	GEEN	HMAG	GEEN	0,00	29/10/2018	12,25	kvs		1	="0000000041454"	?		31/12/2099	31/12/2099	Bestelbaar	Halffabrikaat	1	0,00	0	0	Standaardartikel	0,00	0,00	0	0,00		Verkoopbaar aan klan	Niet HALAL		
Powerkabelset hoogtemeting	HF	020464_00HME	253,8543	3HME01F400000	1	ST	ST	ST	ST	0,0000	0,00	224,3420		0,00	ST	0000006253	HMAG	MR2K5	HMAG	MR2K5	0,00	29/10/2018	12,25	kvs		1	="0000000054423"	?		31/12/2099	31/12/2099	Bestelbaar	Halffabrikaat	1	0,00	0	0	Standaardartikel	0,00	0,00	0	0,00		Verkoopbaar aan klan	Niet HALAL		
Detectielattenset SAP	HF	020473_00ACC	17,8460	3SAPK40015100	1	ST	ST	ST	ST	0,0000	0,00	14,9060		0,00	ST	0000006258	HMAG	MR2K2.2	HMAG	MR2K2.2	0,00	27/02/2019	12,29	mro		1	="0000000054478"	?		31/12/2099	31/12/2099	Bestelbaar	Halffabrikaat	1	0,00	0	0	Standaardartikel	0,00	0,00	0	0,00		Verkoopbaar aan klan	Niet HALAL		
Inrijgeleiding 414 (3 rollen)	HF	020481_00ACC	113,8109	3ACC-I01-0000	1	ST	ST	ST	ST	0,0000	0,00	161,3760		0,00	ST	0000025572	HMAG	MR2K2.3	HMAG	MR2K2.3	0,00	27/02/2019	12,29	mro		1	="0000000035170"	?		31/12/2099	31/12/2099	Bestelbaar	Eindproduct	1	0,00	0	0	Standaardartikel	0,00	0,00	0	0,00		Verkoopbaar aan klan	Niet HALAL		
Regelschroef BA bewerkt	HF	020489_00KOL	11,2620	3SARK20020310	1	ST	ST	ST	ST	0,0000	0,00	9,2370		0,00	ST	0000006817	HMAG	MR1K8	HMAG	MR1K8	0,00	22/05/2019	16,21	mro		1	="0000000060141"	?		31/12/2099	31/12/2099	Bestelbaar	Halffabrikaat	1	0,00	0	0	Standaardartikel	0,00	0,00	0	0,00		Verkoopbaar aan klan	Niet HALAL		
Fotocel module 1 MST2	HF	020497A00MST	87,6762	="0000000132596"	1	ST	ST	ST	ST	0,0000	0,00	0,0000		0,00	ST	0000014043	HMAG	GEEN	HMAG	GEEN	0,00	29/10/2018	12,26	kvs		1	="0000000132596"	?		31/12/2099	31/12/2099	Bestelbaar	Halffabrikaat	1	0,00	0	0	Standaardartikel	0,00	0,00	0	0,00		Verkoopbaar aan klan	Niet HALAL		
Fotocel module 1 MST Goca	HF	020497_00MST	86,9836	3MST01G100100	1	ST	ST	ST	ST	0,0000	0,00	76,1350		0,00	ST	0000004052	HMAG	GEEN	HMAG	GEEN	0,00	08/11/2018	11,40	mro		1	="0000000032261"	?		31/12/2099	31/12/2099	Bestelbaar	Halffabrikaat	1	0,00	0	0	Standaardartikel	0,00	0,00	0	0,00		Verkoopbaar aan klan	Niet HALAL		
Fotocel module 2 MST2	HF	020498A00MST	76,3958	="0000000132602"	1	ST	ST	ST	ST	0,0000	0,00	0,0000		0,00	ST	0000014044	HMAG	GEEN	HMAG	GEEN	0,00	08/11/2018	11,38	mro		1	="0000000132602"	?		31/12/2099	31/12/2099	Bestelbaar	Halffabrikaat	1	0,00	0	0	Standaardartikel	0,00	0,00	0	0,00		Verkoopbaar aan klan	Niet HALAL		
Fotocel module 2 MST Goca	HF	020498_00MST	76,5032	3MST01G100200	1	ST	ST	ST	ST	0,0000	0,00	76,0670		0,00	ST	0000004053	HMAG	GEEN	HMAG	GEEN	0,00	08/11/2018	11,40	mro		1	="0000000032278"	?		31/12/2099	31/12/2099	Bestelbaar	Halffabrikaat	1	0,00	0	0	Standaardartikel	0,00	0,00	0	0,00		Verkoopbaar aan klan	Niet HALAL		
Temperatuursensor module MST	HF	020503A00MST	6,1664	3MST01G100300	1	ST	ST	ST	ST	12,4500	0,00	3,5420		0,00	ST	0000004054	HMAG	VZ DEL6	HMAG	VZ DEL6	0,00	19/04/2019	10,15	VTH		1	="0000000032285"	?		31/12/2099	31/12/2099	Bestelbaar	Halffabrikaat	1	0,00	0	0	Standaardartikel	0,00	0,00	0	0,00		Verkoopbaar aan klan	Niet HALAL		
Knop module ON/C MST Goca	HF	020504_00MST	26,7889	3MST01G100410	1	ST	ST	ST	ST	76,5000	0,00	14,0220		0,00	ST	0000004058	HMAG	VZ DEL6	HMAG	VZ DEL6	0,00	19/04/2019	10,16	VTH		1	="0000000032322"	?		31/12/2099	31/12/2099	Bestelbaar	Halffabrikaat	1	0,00	0	0	Standaardartikel	0,00	0,00	0	0,00		Verkoopbaar aan klan	Niet HALAL		
Knop module select MST Goca	HF	020505_00MST	16,8898	3MST01G100420	1	ST	ST	ST	ST	0,0000	0,00	9,2580		0,00	ST	0000004057	HMAG	GEEN	HMAG	GEEN	0,00	19/04/2019	10,17	VTH		1	="0000000032315"	?		31/12/2099	31/12/2099	Bestelbaar	Halffabrikaat	1	0,00	0	0	Standaardartikel	0,00	0,00	0	0,00		Verkoopbaar aan klan	Niet HALAL		
Fotocel 3 / buzzer module MST	HF	020510_00MST	273,5505	3MST01G400000	1	ST	ST	ST	ST	0,0000	0,00	262,2870		0,00	ST	0000004063	HMAG	GEEN	HMAG	GEEN	0,00	29/10/2018	12,26	kvs		1	="0000000032377"	?		31/12/2099	31/12/2099	Bestelbaar	Halffabrikaat	1	0,00	0	0	Standaardartikel	0,00	0,00	0	0,00		Verkoopbaar aan klan	Niet HALAL		
Transformator en laadkabel MST	HF	020511_00MST	41,0932	3MST01G500100	1	ST	ST	ST	ST	176,5000	0,00	28,0230		0,00	ST	0000004066	HMAG	VZ DEL6	HMAG	VZ DEL6	0,00	17/12/2019	13,23	mro		1	="0000000032407"	?		31/12/2099	31/12/2099	Bestelbaar	Halffabrikaat	1	0,00	0	0	Standaardartikel	0,00	0,00	0	0,00		Verkoopbaar aan klan	Niet HALAL		
Main unit MST Goca	HF	020538_00MST	1349,3387	3MST01G100000	1	ST	ST	ST	ST	0,0000	0,00	1109,3200		0,00	ST	0000004051	HMAG	GEEN	HMAG	GEEN	0,00	29/10/2018	12,27	kvs		1	="0000000032254"	?		31/12/2099	31/12/2099	Bestelbaar	Halffabrikaat	1	0,00	0	0	Standaardartikel	0,00	0,00	0	0,00		Verkoopbaar aan klan	Niet HALAL		
Deksel main unit module MST	HF	020539_00MST	225,8760	3MST01G100400	1	ST	ST	ST	ST	0,0000	0,00	185,2390		0,00	ST	0000004055	HMAG	GEEN	HMAG	GEEN	0,00	29/10/2018	12,27	kvs		1	="0000000032292"	?		31/12/2099	31/12/2099	Bestelbaar	Halffabrikaat	1	0,00	0	0	Standaardartikel	0,00	0,00	0	0,00		Verkoopbaar aan klan	Niet HALAL		
Houder venster fotocel module	HF	020540_00MST	44,6607	3MST01G100500	1	ST	ST	ST	ST	0,0000	0,00	26,4880		0,00	ST	0000004059	HMAG	GEEN	HMAG	GEEN	0,00	08/11/2018	11,38	mro		1	="0000000032339"	?		31/12/2099	31/12/2099	Bestelbaar	Halffabrikaat	1	0,00	0	0	Standaardartikel	0,00	0,00	0	0,00		Verkoopbaar aan klan	Niet HALAL		
Sleepketting APS FM CAN DIS	HF	020543B00KOL	182,2083	3APSK80070020	1	ST	ST	ST	ST	0,0000	0,00	100,6290		0,00	ST	0000003862	HMAG	GEEN	HMAG	GEEN	0,00	30/10/2018	09,44	mro		1	="0000000030366"	?		31/12/2099	31/12/2099	Bestelbaar	Halffabrikaat	1	0,00	0	0	Standaardartikel	0,00	0,00	0	0,00		Verkoopbaar aan klan	Niet HALAL		
Sleepketting APS FMB (LVSB)	HF	020543_00KOL	453,1369	3APSK80070000	1	ST	ST	ST	ST	0,0000	0,00	268,0140		0,00	ST	0000003860	HMAG	GEEN	HMAG	GEEN	0,00	29/10/2018	12,27	kvs		1	="0000000030342"	?		31/12/2099	31/12/2099	Bestelbaar	Halffabrikaat	1	0,00	0	0	Standaardartikel	0,00	0,00	0	0,00		Verkoopbaar aan klan	Niet HALAL		
Reflector module FC 3 MST Goca	HF	020546_00MST	67,0858	3MST01G300000	1	ST	ST	ST	ST	0,0000	0,00	63,8820		0,00	ST	0000004061	HMAG	GEEN	HMAG	GEEN	0,00	29/10/2018	12,27	kvs		1	="0000000032353"	?		31/12/2099	31/12/2099	Bestelbaar	Halffabrikaat	1	0,00	0	0	Standaardartikel	0,00	0,00	0	0,00		Verkoopbaar aan klan	Niet HALAL		
Sleepketting Ford Genk	HF	020548_00KOL	648,9070	3APSK80070010	1	ST	ST	ST	ST	0,0000	0,00	515,7840		0,00	ST	0000003861	HMAG	GEEN	HMAG	GEEN	0,00	29/10/2018	12,27	kvs		1	="0000000030359"	?		31/12/2099	31/12/2099	Bestelbaar	Halffabrikaat	1	0,00	0	0	Standaardartikel	0,00	0,00	0	0,00		Verkoopbaar aan klan	Niet HALAL		
Reflector module main unit MST	HF	020556_00MST	125,7358	3MST01G200000	1	ST	ST	ST	ST	0,0000	0,00	117,1880		0,00	ST	0000004060	HMAG	GEEN	HMAG	GEEN	0,00	29/10/2018	12,27	kvs		1	="0000000032346"	?		31/12/2099	31/12/2099	Bestelbaar	Halffabrikaat	1	0,00	0	0	Standaardartikel	0,00	0,00	0	0,00		Verkoopbaar aan klan	Niet HALAL		
Externe kabelset module MST	HF	020558_00MST	90,8723	3MST01G500000	1	ST	ST	ST	ST	0,0000	0,00	80,5830		0,00	ST	0000004065	HMAG	GEEN	HMAG	GEEN	0,00	28/11/2018	12,26	mro		1	="0000000032391"	?		31/12/2099	31/12/2099	Bestelbaar	Halffabrikaat	1	0,00	0	0	Standaardartikel	0,00	0,00	0	0,00		Verkoopbaar aan klan	Niet HALAL		
Samenstelling voor Deltro : EP-020560-VIS - Led array module box	HF	020560_00DEL	76,5894	="0000000079457"	1	ST	ST	ST	ST	0,0000	0,00	0,0000		0,00	ST	0000009494	HMAG	GEEN	HMAG	GEEN	0,00	28/08/2018	16,17	msoft		1	="0000000079457"	?		31/12/2099	31/12/2099	Bestelbaar	Halffabrikaat	1	0,00	0	0	Standaardartikel	0,00	0,00	0	0,00		Verkoopbaar aan klan	Niet HALAL		
Vizier unit colas	HF	020609_00CAL	242,7483	3CAL100200000	1	ST	ST	ST	ST	0,0000	0,00	211,5270		0,00	ST	0000004959	HMAG	GEEN	HMAG	GEEN	0,00	08/11/2018	11,47	mro		1	="0000000041638"	?		31/12/2099	31/12/2099	Bestelbaar	Halffabrikaat	1	0,00	0	0	Standaardartikel	0,00	0,00	0	0,00		Verkoopbaar aan klan	Niet HALAL		
Laser unit colas	HF	020610_00CAL	781,9859	3CAL100300000	1	ST	ST	ST	ST	0,0000	0,00	487,2940		0,00	ST	0000004971	HMAG	GEEN	HMAG	GEEN	0,00	28/11/2018	12,27	mro		1	="0000000041751"	?		31/12/2099	31/12/2099	Bestelbaar	Halffabrikaat	1	0,00	0	0	Standaardartikel	0,00	0,00	0	0,00		Verkoopbaar aan klan	Niet HALAL		
Draagkoffer colas	HF	020611_00CAL	161,1504	3CAL100100000	1	ST	ST	ST	ST	0,0000	0,00	84,6180		0,00	ST	0000004957	HMAG	GEEN	HMAG	GEEN	0,00	29/10/2018	12,28	kvs		1	="0000000041614"	?		31/12/2099	31/12/2099	Bestelbaar	Halffabrikaat	1	0,00	0	0	Standaardartikel	0,00	0,00	0	0,00		Verkoopbaar aan klan	Niet HALAL		
Set blokjes rails	HF	020613_00RAI	8,3697	3ACC-R10-0124	1	ST	ST	ST	ST	12,0000	0,00	6,8490		0,00	ST	0000006980	HMAG	MR4K6	HMAG	MR4K6	0,00	28/11/2018	12,27	mro		1	="0000000035293"	?		31/12/2099	31/12/2099	Bestelbaar	Halffabrikaat	1	0,00	0	0	Standaardartikel	0,00	0,00	0	0,00		Verkoopbaar aan klan	Niet HALAL		
Universele laser 1mW/635nm	HF	020614A00LAS	179,1995	="0000000331616"	1	ST	ST	ST	ST	627,0000	0,00	0,0000		0,00	ST	0000033554	HMAG	MR4K4	HMAG	MR4K4	0,00	06/03/2020	13,02	klam		1	="0000000331616"	?		31/12/2099	31/12/2099	Bestelbaar	Halffabrikaat	1	0,00	0	0	Standaardartikel	0,00	0,00	0	0,00		Verkoopbaar aan klan	Niet HALAL		
Draagkoffer Kalivam	HF	020615_00CAL	243,6500	3CALV10100000	1	ST	ST	ST	ST	0,0000	0,00	186,2900		0,00	ST	0000007260	HMAG	GEEN	HMAG	GEEN	0,00	29/10/2018	12,28	kvs		1	="0000000042192"	?		31/12/2099	31/12/2099	Bestelbaar	Halffabrikaat	1	0,00	0	0	Standaardartikel	0,00	0,00	0	0,00		Verkoopbaar aan klan	Niet HALAL		
Koffer minical	HF	020625_00CAL	131,2415	3CAL800200000	1	ST	ST	ST	ST	0,0000	0,00	86,9250		0,00	ST	0000004990	HMAG	GEEN	HMAG	GEEN	0,00	29/10/2018	12,28	kvs		1	="0000000041942"	?		31/12/2099	31/12/2099	Bestelbaar	Halffabrikaat	1	0,00	0	0	Standaardartikel	0,00	0,00	0	0,00		Verkoopbaar aan klan	Niet HALAL		
Laser assy minical	HF	020626_00CAL	503,3478	3CAL800100000	1	ST	ST	ST	ST	0,0000	0,00	249,0420		0,00	ST	0000004989	HMAG	GEEN	HMAG	GEEN	0,00	22/05/2019	16,22	mro		1	="0000000041935"	?		31/12/2099	31/12/2099	Bestelbaar	Halffabrikaat	1	0,00	0	0	Standaardartikel	0,00	0,00	0	0,00		Verkoopbaar aan klan	Niet HALAL		
Laser assy minical Goca	HF	020627_00CAL	588,9900	3CAL900100000	1	ST	ST	ST	ST	0,0000	0,00	283,8860		0,00	ST	0000004992	HMAG	GEEN	HMAG	GEEN	0,00	28/11/2018	12,27	mro		1	="0000000041966"	?		31/12/2099	31/12/2099	Bestelbaar	Halffabrikaat	1	0,00	0	0	Standaardartikel	0,00	0,00	0	0,00		Verkoopbaar aan klan	Niet HALAL		
Koffer minical Goca	HF	020628_00CAL	197,8115	3CAL800200010	1	ST	ST	ST	ST	324,0000	0,00	96,8050		0,00	ST	0000004991	HMAG	GEEN	HMAG	GEEN	0,00	29/10/2018	12,28	kvs		1	="0000000041959"	?		31/12/2099	31/12/2099	Bestelbaar	Halffabrikaat	1	0,00	0	0	Standaardartikel	0,00	0,00	0	0,00		Verkoopbaar aan klan	Niet HALAL		
Lat assy minical Goca	HF	020629_00CAL	13,5300	3CAL900300000	1	ST	ST	ST	ST	41,0000	0,00	12,1860		0,00	ST	0000004993	HMAG	GEEN	HMAG	GEEN	0,00	17/05/2019	09,09	vpa		1	="0000000041973"	?		31/12/2099	31/12/2099	Bestelbaar	Halffabrikaat	1	0,00	0	0	Standaardartikel	0,00	0,00	0	0,00		Verkoopbaar aan klan	Niet HALAL		
Glijwagen PLA ZL Rev A (Praag)	HF	020631A00KOL	123,3940	="0000000354905"	1	ST	ST	ST	ST	260,0000	0,00	75,2850		0,00	ST	0000036200	HMAG	GEEN	HMAG	GEEN	0,00	26/09/2019	10,03	mro		1	="0000000354905"	?		31/12/2099	31/12/2099	Bestelbaar	Halffabrikaat	0	0,00	0	0	Standaardartikel	0,00	0,00	0	0,00		Verkoopbaar aan klan	Niet HALAL		
Glijwagen PLA ZL (Praag) !!BIJ VOORRAAD OPGEBRUIKT STUKLIJSTEN AANPASSEN!!	HF	020631_00KOL	126,6040	3PLAK50050010	1	ST	ST	ST	ST	260,0000	0,00	75,2850		0,00	ST	0000006928	HMAG	GMAG	HMAG	GMAG	0,00	08/11/2018	11,34	mro		1	="0000000061247"	?		31/12/2099	31/12/2099	Bestelbaar	Halffabrikaat	1	1,3485	0	0	Standaardartikel	1,3485	0,00	0	0,00		Verkoopbaar aan klan	Niet HALAL		
Koffer MST Goca	HF	020637_00MST	227,8450	3MST01G600000	1	ST	ST	ST	ST	0,0000	0,00	135,6900		0,00	ST	0000004067	HMAG	GEEN	HMAG	GEEN	0,00	29/10/2018	12,29	kvs		1	="0000000032414"	?		31/12/2099	31/12/2099	Bestelbaar	Halffabrikaat	1	0,00	0	0	Standaardartikel	0,00	0,00	0	0,00		Verkoopbaar aan klan	Niet HALAL		
Montage voet	HF	020638_00KOL	24,0000	3PLAK50010100	1	ST	ST	ST	ST	0,0000	0,00	104,9420		0,00	ST	0000006914	HMAG	GEEN	HMAG	GEEN	0,00	29/10/2018	12,29	kvs		1	="0000000061100"	?		31/12/2099	31/12/2099	Bestelbaar	Halffabrikaat	1	0,00	0	0	Standaardartikel	0,00	0,00	0	0,00		Verkoopbaar aan klan	Niet HALAL		
I/O box L/R LVS CAN APS TM	HF	030007_00KOL	481,1388	3APSK75010100	1	ST	ST	ST	ST	1139,0000	0,00	234,2460		0,00	ST	0000003842	HMAG	MR1K8	HMAG	MR1K8	0,00	22/05/2019	16,22	mro		1	="0000000030168"	?		31/12/2099	31/12/2099	Bestelbaar	Halffabrikaat	1	0,00	0	0	Standaardartikel	0,00	0,00	0	0,00		Verkoopbaar aan klan	Niet HALAL		
Kolom LVS CAN APS TM versneld (Z-motorextensie)	HF	030014C00KOL	2445,9116	="0000000342728"	1	ST	ST	ST	ST	0,0000	0,00	0,0000		11,92	ST	0000034863	HMAG	GEEN	HMAG	GEEN	0,00	22/05/2019	16,23	mro		1	="0000000342728"	?		31/12/2099	31/12/2099	Bestelbaar	Halffabrikaat	1	0,00	0	0	Standaardartikel	0,00	0,00	0	0,00		Verkoopbaar aan klan	Niet HALAL		
